label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C102-C7_15,36.0818756,140.0806753,0,273.372065,2,2,0,0,1,386.811254345526,-125.624045360219,386.582763502106,-125.636604323885,46.0437423475834,0.228835733867596
C102-C7_16,36.0818763,140.0806606,0,278.976280,2,2,0,0,1,385.488776570356,-125.546121716544,385.302189665333,-125.609346814765,45.8659484541497,0.197007832765838
C102-C7_17,36.0818769,140.0806559,0,275.887126,2,2,0,0,1,385.065943539974,-125.479330022079,384.868909343083,-125.610808005075,45.7505353651104,0.236873246182556
C102-C7_18,36.0818773,140.0806511,0,279.168137,2,2,0,0,1,384.634114062681,-125.434802226032,384.537230628231,-125.609176124305,45.6986090331588,0.199480967186797
C102-C7_19,36.0818779,140.0806465,0,274.332248,2,2,0,0,1,384.220277481766,-125.368010531566,384.16482284609,-125.534813326415,45.6737323141289,0.175779375887463
C102-C7_20,36.0818785,140.0806367,0,275.807036,2,2,0,0,1,383.338625630801,-125.301218837101,383.210311741697,-125.403214010642,45.6102120199795,0.163912993879557
C102-C7_21,36.0818791,140.0806294,0,273.612309,2,2,0,0,1,382.68188496795,-125.234427141844,382.591520371505,-125.328298858158,45.5583631994368,0.130298347703805
C102-C7_22,36.0818796,140.0806196,0,279.766369,2,2,0,0,1,381.800233119542,-125.178767396588,381.530969839835,-125.314209880086,45.3577484020343,0.301408991462943
C102-C7_23,36.0818849,140.0805815,0,266.627944,2,2,0,0,1,378.372586641928,-124.588774095608,378.151872266107,-124.756021820375,44.9551449459931,0.276923522175306
C102-C7_24,36.081884,140.0805626,0,287.386720,2,2,0,0,1,376.672258076045,-124.688961637702,376.421720015681,-124.937080510809,44.689134123365,0.352607848583985
C102-C7_25,36.0818902,140.0805381,0,274.422148,2,2,0,0,1,374.46812844991,-123.998780794628,374.286592181343,-124.195841038265,44.4998695670474,0.267933119318986
C102-C7_26,36.0818905,140.0805333,0,280.024344,2,2,0,0,1,374.036298972617,-123.965384946999,373.786289255233,-124.149523671131,44.4391718223311,0.310502702905436
C102-C7_27,36.0818966,140.0804906,0,282.750535,2,2,0,0,1,370.194815914089,-123.286336053135,369.746916687482,-123.647612245638,43.7639933953019,0.575442616135884
C102-C7_28,36.0819013,140.0804649,0,268.031477,2,2,0,0,1,367.882728919909,-122.76313444662,367.487400955012,-123.168139636314,43.4746653237152,0.565962369340246
C102-C7_29,36.0819001,140.0804217,0,268.216043,2,2,0,0,1,363.99626362427,-122.896717835551,363.449203757292,-123.346282377769,42.9635875215851,0.7080838761602
C102-C7_30,36.081899,140.080378,0,270.156170,2,2,0,0,1,360.064816091519,-123.019169275273,359.406444081029,-123.553861539585,42.4243786736154,0.848144752805795
C102-C7_31,36.0818991,140.0803326,0,215.669658,2,2,0,0,1,355.980428951055,-123.008037326063,355.37085168574,-123.702410559401,41.8542583646236,0.923979777681821
C102-C7_32,36.0818696,140.0803064,0,183.644122,2,2,0,0,1,353.623359719764,-126.291962304874,352.990450747097,-126.992415883627,41.7078085021298,0.944038655813735
C102-C7_33,36.0818328,140.0803035,0,175.391604,2,2,0,0,1,353.362462744006,-130.38851956569,352.666627373142,-131.053885994492,41.8429648629793,0.962756120688215
C102-C7_34,36.0817947,140.0803073,0,179.040397,2,2,0,0,1,353.704327747076,-134.629792165438,352.828993663521,-135.051671653905,42.1964024962295,0.971695456726391
C102-C7_35,36.0817561,140.0803081,0,166.960350,2,2,0,0,1,353.776299327477,-138.92672450965,352.800676550006,-139.152446384218,42.5123270554025,1.00139411251465
C102-C7_36,36.0817226,140.0803177,0,170.771248,2,2,0,0,1,354.639958282064,-142.655927451301,353.82000257497,-143.027149099006,42.6842415623083,0.900073815484588
C102-C7_37,36.0816843,140.0803254,0,164.687202,2,2,0,0,1,355.332684735115,-146.919463948676,354.60201785489,-147.107492680699,43.1377326581522,0.754472593222676
C102-C7_38,36.0816477,140.0803378,0,171.615639,2,2,0,0,1,356.448244218549,-150.993757311864,355.40811339035,-151.059740662243,43.4063501391136,1.04222163779882
C102-C7_39,36.0816148,140.0803438,0,181.569277,2,2,0,0,1,356.988031063887,-154.65616855905,356.201353108419,-155.046891882123,43.4363170133025,0.878366051718917
C7,36.0816089,140.0803436,0,181.569277,2,2,0,0,1,356.970038170065,-155.312953554496,356.119571164388,-155.384206530087,43.722653567998,0.853446608919557
