label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C2,36.0806004,140.079567,,197.003705,1.5,1.5,0,0,1,287.103627312552,-267.578660019237,286.197925738201,-267.798258459087,43.7191996600551,0.931943569411164
C2-C5_1,36.0805967,140.0795656,,225.291764,1.5,1.5,0,0,1,286.977677048129,-267.990542135239,286.186579391945,-267.787630407405,44.1179000678197,0.816705988046988
C2-C5_2,36.0805963,140.0795651,,163.899794,1.5,1.5,0,0,1,286.932694811017,-268.035069932077,286.182139900738,-267.913347184857,44.0894524008468,0.760361164536095
C2-C5_3,36.0805949,140.0795656,,125.577410,1.5,1.5,0,0,1,286.977677048129,-268.190917218636,286.256758478562,-267.860302991608,44.2728005802228,0.793113706261494
C2-C5_4,36.0805912,140.079572,,98.114157,1.5,1.5,0,0,1,287.553449683667,-268.602799334638,287.104077825601,-268.152463266197,44.6300314338666,0.636189941261073
C2-C5_5,36.0805856,140.0796206,,97.368443,1.5,1.5,0,0,1,291.925723143179,-269.226188483247,291.094755714163,-268.590432606713,44.9078901418829,1.04627549079271
C2-C5_6,36.0805812,140.0796627,,97.844902,1.5,1.5,0,0,1,295.713227517685,-269.715994242924,295.201999500312,-269.050435478205,45.5128872093597,0.839239271627556
C2-C5_7,36.0805761,140.0797085,,94.172287,1.5,1.5,0,0,1,299.833600445793,-270.283723645486,299.313176071746,-269.596827261341,45.9160884709041,0.861781974546874
C2-C5_8,36.0805735,140.0797526,,101.046543,1.5,1.5,0,0,1,303.801033771301,-270.573154321767,303.334148683444,-269.837242950923,46.3506983756769,0.871520069189534
C2-C5_9,36.0805664,140.0797976,,95.728978,1.5,1.5,0,0,1,307.849435121565,-271.363522706935,307.342775119334,-270.421150581238,46.8805528442375,1.06993905487645
C2-C5_10,36.0805628,140.079842,,85.577915,1.5,1.5,0,0,1,311.843857785249,-271.764272873728,311.38572827238,-270.887343241512,47.2423764776654,0.989387805877325
C2-C5_11,36.0805655,140.0798852,,98.034329,1.5,1.5,0,0,1,315.730323083445,-271.463710248237,315.387242200193,-270.587816542187,47.6370850236405,0.940688193160499
C2-C5_12,36.0805608,140.0799264,,107.670161,1.5,1.5,0,0,1,319.436859430638,-271.986911854752,319.401892721998,-270.956872870897,48.3214647197455,1.03063231997352
C5,36.0805539,140.0799532,,107.670161,1.5,1.5,0,0,1,321.847907345952,-272.755016341501,321.363272538507,-271.763642450825,48.2557715208159,1.10349131745664
