label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1175,36.0820718,140.0819028,,93.618707,2,2,0,0,1,-1,497.242646732986,-103.783161266037,,,,,,,,,,,,,,,,
1176,36.0820695,140.0819478,,86.881890,2,2,0,0,1,-1,501.29104808325,-104.039196095481,,,,,,,,,,,,,,,,
1177,36.0820716,140.0819955,,89.340525,2,2,0,0,1,-1,505.582353515449,-103.805425164456,,,,,,,,,,,,,,,,
1178,36.082072,140.0820385,,88.651275,2,2,0,0,1,-1,509.45082591471,-103.760897368409,,,,,,,,,,,,,,,,
1179,36.0820729,140.0820858,,92.103241,2,2,0,0,1,-1,513.706145556709,-103.660709826316,,,,,,,,,,,,,,,,
1180,36.0820716,140.0821296,,97.883385,2,2,0,0,1,-1,517.646589538928,-103.805425164456,,,,,,,,,,,,,,,,
1181,36.0820669,140.0821716,,86.855924,2,2,0,0,1,-1,521.425097463966,-104.328626770971,,,,,,,,,,,,,,,,
1182,36.0820688,140.0822144,,95.050814,2,2,0,0,1,-1,525.275576971961,-104.117119738365,,,,,,,,,,,,,,,,
1183,36.0820655,140.0822606,,87.034926,2,2,0,0,1,-1,529.43193569027,-104.484474058321,,,,,,,,,,,,,,,,
1184,36.0820673,140.0823036,,91.074032,2,2,0,0,1,-1,533.300408092087,-104.284098974924,,,,,,,,,,,,,,,,
1185,36.0820666,140.0823498,,96.957556,2,2,0,0,1,-1,537.456766812952,-104.362022618599,,,,,,,,,,,,,,,,
1186,36.0820623,140.0823934,,89.999987,2,2,0,0,1,-1,541.379217898792,-104.840696429067,,,,,,,,,,,,,,,,
1187,36.0820623,140.0824366,,92.618207,2,2,0,0,1,-1,545.265683194432,-104.840696429067,,,,,,,,,,,,,,,,
1188,36.0820606,140.0824826,,97.380014,2,2,0,0,1,-1,549.404049018918,-105.029939563254,,,,,,,,,,,,,,,,
1189,36.0820559,140.0825275,,97.772542,2,2,0,0,1,-1,553.443453922271,-105.553141169769,,,,,,,,,,,,,,,,
1190,36.0820513,140.0825692,,85.137639,2,2,0,0,1,-1,557.194972506576,-106.065210827865,,,,,,,,,,,,,,,,
1191,36.0820546,140.0826172,,91.679490,2,2,0,0,1,-1,561.513267279508,-105.69785650791,,,,,,,,,,,,,,,,
1192,36.0820536,140.0826594,,95.181454,2,2,0,0,1,-1,565.309768100925,-105.809175998422,,,,,,,,,,,,,,,,
1193,36.0820505,140.0827017,,25.818778,2,2,0,0,1,-1,569.115265371809,-106.154266419959,,,,,,,,,,,,,,,,
1194,36.0820804,140.0827196,,17.320075,2,2,0,0,1,-1,570.725629463469,-102.825813645892,,,,,,,,,,,,,,,,
1195,36.0820988,140.0827267,,356.863817,2,2,0,0,1,-1,571.364377232498,-100.777535015089,,,,,,,,,,,,,,,,
1196,36.0821106,140.0827259,,13.002098,2,2,0,0,1,-1,571.292405652097,-99.4639650234059,,,,,,,,,,,,,,,,
1197,36.0821225,140.0827293,,2.156558,2,2,0,0,1,-1,571.598284864967,-98.1392630833048,,,,,,,,,,,,,,,,
1198,36.0821504,140.0827306,,353.982452,2,2,0,0,1,-1,571.715238682479,-95.0334492902623,,,,,,,,,,,,,,,,
1199,36.0821642,140.0827288,,354.961583,2,2,0,0,1,-1,571.553302627855,-93.4972403167643,,,,,,,,,,,,,,,,
1200,36.0821752,140.0827276,,348.353786,2,2,0,0,1,-1,571.44534525981,-92.272725917966,,,,,,,,,,,,,,,,
1201,36.0821901,140.0827238,,355.292763,2,2,0,0,1,-1,571.10348025674,-90.6140655055372,,,,,,,,,,,,,,,,
1202,36.0822166,140.0827211,,3.852922,2,2,0,0,1,-1,570.860576174804,-87.6640989998447,,,,,,,,,,,,,,,,
1203,36.082219,140.0827213,,18.551600,2,2,0,0,1,-1,570.878569071182,-87.3969322219826,,,,,,,,,,,,,,,,
1204,36.0822426,140.0827311,,12.352134,2,2,0,0,1,-1,571.760220919591,-84.7697922386173,,,,,,,,,,,,,,,,
1205,36.0822581,140.0827353,,27.216366,2,2,0,0,1,-1,572.138071712862,-83.044340131723,,,,,,,,,,,,,,,,
1206,36.0822746,140.0827458,,137.979073,2,2,0,0,1,-1,573.08269869476,-81.2075685335256,,,,,,,,,,,,,,,,
