label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node
539,36.082015399999996,140.0808738,0,264.970207,28353.049160,44498.072174,-222.543153,0.000000000,0.000000000,-0.999036847,0.043879131,0,0,0,0,1,-1
540,36.0820137,140.0808499,0,278.749189,28350.897125,44497.876649,-222.532229,0.000000000,0.000000000,-0.997086672,-0.076276918,0,0,0,0,1,-1
541,36.0820187,140.0808097,0,272.623916,28347.274561,44498.419834,-222.519947,0.000000000,0.000000000,-0.999737853,-0.022895986,0,0,0,0,1,-1
542,36.0820188,140.080807,0,261.120363,28347.031339,44498.430150,-222.518940,0.000000000,0.000000000,-0.996999194,0.077411925,0,0,0,0,1,-1
543,36.0820163,140.0807872,0,272.310552,28345.248873,44498.147043,-222.509045,0.000000000,0.000000000,-0.999796726,-0.020162004,0,0,0,0,1,-1
544,36.082016599999996,140.08077799999998,0,267.343340,28344.420131,44498.177676,-222.505581,0.000000000,0.000000000,-0.999731269,0.023181655,0,0,0,0,1,-1
545,36.0820157,140.08075399999998,0,278.938879,28342.258801,44498.070889,-222.495240,0.000000000,0.000000000,-0.996959041,-0.077927347,0,0,0,0,1,-1
546,36.082017199999996,140.0807422,0,267.408047,28341.195450,44498.233921,-222.491661,0.000000000,0.000000000,-0.999744200,0.022617128,0,0,0,0,1,-1
547,36.0820163,140.08071759999999,0,276.899444,28338.980079,44498.126962,-222.481080,0.000000000,0.000000000,-0.998187985,-0.060172636,0,0,0,0,1,-1
548,36.0820194,140.0806859,0,271.492198,28336.123783,44498.461785,-222.470748,0.000000000,0.000000000,-0.999915216,-0.013021516,0,0,0,0,1,-1
549,36.082019599999995,140.0806764,0,273.726072,28335.268057,44498.481236,-222.467086,0.000000000,0.000000000,-0.999471398,-0.032510383,0,0,0,0,1,-1
550,36.0820201,140.08066689999998,0,269.175698,28334.412223,44498.533974,-222.463658,0.000000000,0.000000000,-0.999974128,0.007193330,0,0,0,0,1,-1
551,36.0820199,140.08064969999998,0,278.792242,28332.863110,44498.506821,-222.456594,0.000000000,0.000000000,-0.997057944,-0.076651526,0,0,0,0,1,-1
552,36.082020199999995,140.08064729999998,0,264.353219,28332.646837,44498.539416,-222.455862,0.000000000,0.000000000,-0.998786112,0.049257520,0,0,0,0,1,-1
553,36.0820167,140.0806035,0,257.049898,28328.703076,44498.138434,-222.435558,0.000000000,0.000000000,-0.993621055,0.112770560,0,0,0,0,1,-1
554,36.0820146,140.08059219999998,0,282.819905,28327.686051,44497.902165,-222.429392,0.000000000,0.000000000,-0.993748542,-0.111641552,0,0,0,0,1,-1
555,36.0820162,140.0805835,0,257.722423,28326.901878,44498.077187,-222.427138,0.000000000,0.000000000,-0.994265777,0.106937201,0,0,0,0,1,-1
556,36.0820127,140.0805636,0,287.460031,28325.110763,44497.683099,-222.416434,0.000000000,0.000000000,-0.988414510,-0.151778641,0,0,0,0,1,-1
557,36.082023299999996,140.08052189999998,0,279.577337,28321.351089,44498.847222,-222.407906,0.000000000,0.000000000,-0.996509389,-0.083480763,0,0,0,0,1,-1
558,36.082026299999995,140.0804999,0,264.524842,28319.368498,44499.173751,-222.401399,0.000000000,0.000000000,-0.998858764,0.047761590,0,0,0,0,1,-1
559,36.0820252,140.0804857,0,277.498942,28318.089914,44499.047604,-222.394845,0.000000000,0.000000000,-0.997859527,-0.065393916,0,0,0,0,1,-1
560,36.0820267,140.08047159999998,0,271.968541,28316.819405,44499.209975,-222.390347,0.000000000,0.000000000,-0.999852449,-0.017177916,0,0,0,0,1,-1
561,36.082026899999995,140.08046439999998,0,277.258960,28316.170838,44499.230091,-222.387612,0.000000000,0.000000000,-0.997994289,-0.063304019,0,0,0,0,1,-1
562,36.0820283,140.0804508,0,264.513550,28314.945399,44499.381511,-222.383238,0.000000000,0.000000000,-0.998854053,0.047860018,0,0,0,0,1,-1
563,36.0820266,140.0804289,0,277.754196,28312.973501,44499.186572,-222.373129,0.000000000,0.000000000,-0.997711386,-0.067616496,0,0,0,0,1,-1
564,36.082031199999996,140.0803871,0,271.754292,28309.206973,44499.684928,-222.359918,0.000000000,0.000000000,-0.999882818,-0.015308488,0,0,0,0,1,-1
565,36.0820317,140.0803669,0,270.668796,28307.387403,44499.734585,-222.352199,0.000000000,0.000000000,-0.999982969,-0.005836313,0,0,0,0,1,-1
566,36.082031799999996,140.0803563,0,271.023658,28306.432637,44499.742626,-222.348022,0.000000000,0.000000000,-0.999960100,-0.008932982,0,0,0,0,1,-1
567,36.0820322,140.0803286,0,276.739647,28303.937586,44499.779027,-222.337217,0.000000000,0.000000000,-0.998270925,-0.058780613,0,0,0,0,1,-1
568,36.0820339,140.0803108,0,272.560777,28302.333751,44499.962526,-222.331392,0.000000000,0.000000000,-0.999750316,-0.022345135,0,0,0,0,1,-1
569,36.082034199999995,140.0803025,0,282.498416,28301.586072,44499.993422,-222.328295,0.000000000,0.000000000,-0.994057843,-0.108853134,0,0,0,0,1,-1
570,36.082040899999996,140.0802651,0,269.665598,28298.215096,44500.726060,-222.318483,0.000000000,0.000000000,-0.999995742,0.002918204,0,0,0,0,1,-1
571,36.0820408,140.0802439,0,279.892475,28296.305672,44500.708858,-222.309901,0.000000000,0.000000000,-0.996276041,-0.086220943,0,0,0,0,1,-1
572,36.0820429,140.080229,0,279.892475,28294.962893,44500.937576,-222.305552,0.000000000,0.000000000,-0.996276041,-0.086220943,0,0,0,0,1,-1
573,36.0820429,140.080229,0,275.290012,28294.962893,44500.937576,-222.305552,0.000000000,0.000000000,-0.998934629,-0.046147668,0,0,0,0,1,-1
574,36.082043999999996,140.0802143,0,282.678962,28293.638487,44501.055395,-222.300508,0.000000000,0.000000000,-0.993885104,-0.110419197,0,0,0,0,1,-1
575,36.0820444,140.08021209999998,0,277.127955,28293.440192,44501.099144,-222.299935,0.000000000,0.000000000,-0.998066008,-0.062163037,0,0,0,0,1,-1
576,36.0820463,140.0801933,0,274.613611,28291.746217,44501.304548,-222.293867,0.000000000,0.000000000,-0.999189621,-0.040250475,0,0,0,0,1,-1
577,36.0820466,140.08018869999998,0,276.549245,28291.331793,44501.336510,-222.292255,0.000000000,0.000000000,-0.998367215,-0.057121835,0,0,0,0,1,-1
578,36.0820475,140.080179,0,270.000001,28290.457803,44501.433578,-222.289062,0.000000000,0.000000000,-1.000000000,-0.000000009,0,0,0,0,1,-1
579,36.0820475,140.0801765,0,276.766548,28290.232631,44501.432858,-222.288059,0.000000000,0.000000000,-0.998257098,-0.059014961,0,0,0,0,1,-1
580,36.082048199999996,140.0801692,0,276.766548,28289.574877,44501.508426,-222.285674,0.000000000,0.000000000,-0.998257098,-0.059014961,0,0,0,0,1,-1
581,36.082048199999996,140.0801692,0,270.000001,28289.574877,44501.508426,-222.285674,0.000000000,0.000000000,-1.000000000,-0.000000009,0,0,0,0,1,-1
582,36.082048199999996,140.0801667,0,272.104857,28289.349705,44501.507706,-222.284672,0.000000000,0.000000000,-0.999831307,-0.018367310,0,0,0,0,1,-1
583,36.0820485,140.08015659999998,0,273.014040,28288.439902,44501.538084,-222.280854,0.000000000,0.000000000,-0.999654110,-0.026299428,0,0,0,0,1,-1
584,36.0820487,140.0801519,0,272.097458,28288.016507,44501.558922,-222.279124,0.000000000,0.000000000,-0.999832491,-0.018302752,0,0,0,0,1,-1
585,36.0820501,140.0801046,0,273.442166,28283.755749,44501.700642,-222.261241,0.000000000,0.000000000,-0.999548876,-0.030034048,0,0,0,0,1,-1
586,36.0820522,140.0800614,0,272.924335,28279.864023,44501.921214,-222.245548,0.000000000,0.000000000,-0.999674392,-0.025516867,0,0,0,0,1,-1
587,36.082053099999996,140.0800396,0,276.141185,28277.900200,44502.014800,-222.237506,0.000000000,0.000000000,-0.998564295,-0.053566299,0,0,0,0,1,-1
588,36.0820533,140.0800373,0,270.730846,28277.692970,44502.036330,-222.236739,0.000000000,0.000000000,-0.999979662,-0.006377791,0,0,0,0,1,-1
589,36.0820535,140.0800179,0,277.578645,28275.945563,44502.052936,-222.229117,0.000000000,0.000000000,-0.997813802,-0.066087951,0,0,0,0,1,-1
590,36.0820545,140.08000859999999,0,271.771821,28275.107565,44502.161217,-222.226164,0.000000000,0.000000000,-0.999880465,-0.015461439,0,0,0,0,1,-1
591,36.0820548,140.0799966,0,273.079437,28274.026631,44502.191050,-222.221587,0.000000000,0.000000000,-0.999638938,-0.026869923,0,0,0,0,1,-1
592,36.082054899999996,140.07999429999998,0,271.181425,28273.819437,44502.201484,-222.220742,0.000000000,0.000000000,-0.999946854,-0.010309695,0,0,0,0,1,-1
593,36.0820551,140.07998229999998,0,280.640190,28272.738540,44502.220221,-222.216088,0.000000000,0.000000000,-0.995692240,-0.092719806,0,0,0,0,1,-1
594,36.082057999999996,140.07996319999998,0,272.231798,28271.017187,44502.536500,-222.210680,0.000000000,0.000000000,-0.999810347,-0.019474880,0,0,0,0,1,-1
595,36.0820584,140.0799505,0,276.264028,28269.873169,44502.577228,-222.205900,0.000000000,0.000000000,-0.998506298,-0.054636737,0,0,0,0,1,-1
596,36.0820595,140.0799381,0,270.476876,28268.755922,44502.695712,-222.201783,0.000000000,0.000000000,-0.999991341,-0.004161516,0,0,0,0,1,-1
597,36.082059799999996,140.0798935,0,233.950755,28264.738744,44502.716165,-222.184143,0.000000000,0.000000000,-0.950923630,0.309425676,0,0,0,0,1,-1
598,36.0820368,140.0798544,0,238.325362,28261.225284,44500.152899,-222.150648,0.000000000,0.000000000,-0.962040443,0.272906920,0,0,0,0,1,-1
599,36.082018399999995,140.0798175,0,236.099524,28257.908327,44498.100670,-222.121603,0.000000000,0.000000000,-0.956558323,0.291541034,0,0,0,0,1,-1
600,36.0819976,140.0797792,0,284.292088,28254.466131,44495.781743,-222.090140,0.000000000,0.000000000,-0.992232289,-0.124398894,0,0,0,0,1,-1
601,36.081998299999995,140.0797758,0,269.229449,28254.159646,44495.858435,-222.089320,0.000000000,0.000000000,-0.999977392,0.006724275,0,0,0,0,1,-1
602,36.0819982,140.0797666,0,271.446536,28253.331048,44495.844693,-222.085558,0.000000000,0.000000000,-0.999920326,-0.012623073,0,0,0,0,1,-1
603,36.081998299999995,140.0797617,0,262.219270,28252.889674,44495.854379,-222.083673,0.000000000,0.000000000,-0.997695702,0.067847517,0,0,0,0,1,-1
604,36.081994699999996,140.07972909999998,0,280.024351,28249.954716,44495.445557,-222.067826,0.000000000,0.000000000,-0.996176155,-0.087367435,0,0,0,0,1,-1
605,36.0819981,140.0797053,0,264.316286,28247.809860,44495.815968,-222.060929,0.000000000,0.000000000,-0.998770184,0.049579427,0,0,0,0,1,-1
606,36.0819944,140.0796593,0,211.351431,28243.668013,44495.392199,-222.039642,0.000000000,0.000000000,-0.871861772,0.489752030,0,0,0,0,1,-1
607,36.0819879,140.07965439999998,0,291.723120,28243.229000,44494.669568,-222.032642,0.000000000,0.000000000,-0.982085357,-0.188436600,0,0,0,0,1,-1
608,36.082000199999996,140.0796162,0,268.239186,28239.783969,44496.023359,-222.026881,0.000000000,0.000000000,-0.999881945,0.015365396,0,0,0,0,1,-1
609,36.0819998,140.0796001,0,282.144413,28238.334003,44495.974348,-222.020125,0.000000000,0.000000000,-0.994389375,-0.105781717,0,0,0,0,1,-1
610,36.082000199999996,140.0795978,0,273.882822,28238.126701,44496.018070,-222.019514,0.000000000,0.000000000,-0.999425992,-0.033877531,0,0,0,0,1,-1
611,36.0820015,140.0795741,0,280.294435,28235.991603,44496.155502,-222.011035,0.000000000,0.000000000,-0.995967469,-0.089715105,0,0,0,0,1,-1
612,36.0820079,140.0795305,0,284.161482,28232.062311,44496.853096,-221.998543,0.000000000,0.000000000,-0.992373428,-0.123267914,0,0,0,0,1,-1
613,36.0820131,140.07950499999998,0,2.215623,28229.763695,44497.422745,-221.992368,0.000000000,0.000000000,0.693303584,0.720645641,0,0,0,0,1,-1
614,36.082050699999996,140.0795068,0,344.878389,28229.912378,44501.595255,-222.022232,0.000000000,0.000000000,-0.793998945,-0.607919135,0,0,0,0,1,-1
615,36.082083,140.079496,0,5.184530,28228.928088,44505.176070,-222.042948,0.000000000,0.000000000,0.674402074,0.738364302,0,0,0,0,1,-1
616,36.0821213,140.0795003,0,5.582567,28229.301693,44509.426968,-222.074361,0.000000000,0.000000000,0.671833281,0.740702398,0,0,0,0,1,-1
617,36.082155199999995,140.0795044,0,359.089587,28229.658857,44513.189596,-222.102285,0.000000000,0.000000000,-0.712702265,-0.701466665,0,0,0,0,1,-1
618,36.0821908,140.0795037,0,3.842623,28229.583083,44517.139473,-222.129608,0.000000000,0.000000000,0.683002138,0.730416374,0,0,0,0,1,-1
619,36.0822281,140.0795068,0,1.770660,28229.848962,44521.279069,-222.159773,0.000000000,0.000000000,0.696096643,0.717948093,0,0,0,0,1,-1
620,36.082264699999996,140.0795082,0,2.389942,28229.961974,44525.340506,-222.188718,0.000000000,0.000000000,0.692206522,0.721699474,0,0,0,0,1,-1
621,36.0823073,140.0795104,0,357.730108,28230.144896,44530.067917,-222.222639,0.000000000,0.000000000,-0.720973899,-0.692962219,0,0,0,0,1,-1
622,36.082344,140.0795086,0,14.142436,28229.969653,44534.139530,-222.250386,0.000000000,0.000000000,0.614681512,0.788775405,0,0,0,0,1,-1
623,36.0823873,140.0795221,0,6.531402,28231.170099,44538.947859,-222.289379,0.000000000,0.000000000,0.665677196,0.746239821,0,0,0,0,1,-1
624,36.082423299999995,140.0795272,0,358.971116,28231.616578,44542.943785,-222.319350,0.000000000,0.000000000,-0.713427098,-0.700729460,0,0,0,0,1,-1
625,36.0824593,140.0795264,0,12.101698,28231.531653,44546.938016,-222.346963,0.000000000,0.000000000,0.628630440,0.777704166,0,0,0,0,1,-1
626,36.0824887,140.07953419999998,0,5.936001,28232.223675,44550.202400,-222.372898,0.000000000,0.000000000,0.669545546,0.742771002,0,0,0,0,1,-1
627,36.0825229,140.0795386,0,5.940009,28232.607749,44553.998403,-222.401199,0.000000000,0.000000000,0.669519566,0.742794420,0,0,0,0,1,-1
628,36.0825563,140.0795429,0,8.382688,28232.983101,44557.705610,-222.428842,0.000000000,0.000000000,0.653534960,0.756896331,0,0,0,0,1,-1
629,36.0825914,140.0795493,0,9.824977,28233.546989,44561.602049,-222.458646,0.000000000,0.000000000,0.643956888,0.765061779,0,0,0,0,1,-1
630,36.082626399999995,140.0795568,0,4.260434,28234.209987,44565.487708,-222.488816,0.000000000,0.000000000,0.680334441,0.732901800,0,0,0,0,1,-1
631,36.0826622,140.07956009999998,0,0.371422,28234.494412,44569.460926,-222.517928,0.000000000,0.000000000,0.704811148,0.709394986,0,0,0,0,1,-1
632,36.0826996,140.0795604,0,6.185798,28234.508060,44573.610813,-222.547085,0.000000000,0.000000000,0.667924797,0.744228772,0,0,0,0,1,-1
633,36.0827339,140.079565,0,7.320456,28234.910110,44577.417969,-222.575558,0.000000000,0.000000000,0.660523001,0.750805811,0,0,0,0,1,-1
634,36.0827685,140.0795705,0,7.279232,28235.393113,44581.258670,-222.604626,0.000000000,0.000000000,0.660793058,0.750568141,0,0,0,0,1,-1
635,36.0828014,140.0795757,0,4.248600,28235.849703,44584.910658,-222.632257,0.000000000,0.000000000,0.680410125,0.732831537,0,0,0,0,1,-1
636,36.0828373,140.079579,0,5.590901,28236.134090,44588.894972,-222.661459,0.000000000,0.000000000,0.671779410,0.740751257,0,0,0,0,1,-1
637,36.0828728,140.0795833,0,3.749058,28236.508689,44592.835190,-222.690753,0.000000000,0.000000000,0.683598302,0.729858453,0,0,0,0,1,-1
638,36.082906099999995,140.079586,0,7.628652,28236.739965,44596.530842,-222.717700,0.000000000,0.000000000,0.658501309,0.752579581,0,0,0,0,1,-1
639,36.0829417,140.0795919,0,0.601334,28237.258636,44600.482616,-222.747717,0.000000000,0.000000000,0.703386428,0.710807662,0,0,0,0,1,-1
640,36.0829802,140.0795924,0,358.634713,28237.289903,44604.754614,-222.777829,0.000000000,0.000000000,-0.715481131,-0.698632057,0,0,0,0,1,-1
641,36.0830175,140.0795913,0,328.416813,28237.177490,44608.893003,-222.806370,0.000000000,0.000000000,-0.872850489,-0.487987730,0,0,0,0,1,-1
642,36.0830501,140.0795665,0,307.587670,28234.932154,44612.503080,-222.821774,0.000000000,0.000000000,-0.946683930,-0.322163834,0,0,0,0,1,-1
643,36.0830608,140.0795493,0,267.562046,28233.379164,44613.685379,-222.823204,0.000000000,0.000000000,-0.999773692,0.021273557,0,0,0,0,1,-1
644,36.0830592,140.0795028,0,269.229438,28229.191588,44613.494483,-222.803350,0.000000000,0.000000000,-0.999977391,0.006724371,0,0,0,0,1,-1
645,36.0830591,140.0794936,0,279.827939,28228.363001,44613.480744,-222.799591,0.000000000,0.000000000,-0.996324441,-0.085659843,0,0,0,0,1,-1
646,36.083060499999995,140.0794836,0,269.620887,28227.461823,44613.633210,-222.796677,0.000000000,0.000000000,-0.999994527,0.003308379,0,0,0,0,1,-1
647,36.0830604,140.0794649,0,283.566869,28225.777593,44613.616741,-222.789116,0.000000000,0.000000000,-0.992999700,-0.118116875,0,0,0,0,1,-1
648,36.0830651,140.0794408,0,277.660147,28223.605282,44614.131315,-222.783125,0.000000000,0.000000000,-0.997766545,-0.066797619,0,0,0,0,1,-1
649,36.083066599999995,140.07942699999998,0,270.000001,28222.361811,44614.293786,-222.778769,0.000000000,0.000000000,-1.000000000,-0.000000009,0,0,0,0,1,-1
650,36.083066599999995,140.0794244,0,283.899977,28222.127635,44614.293039,-222.777729,0.000000000,0.000000000,-0.992652149,-0.121002938,0,0,0,0,1,-1
651,36.0830671,140.0794219,0,283.899977,28221.902288,44614.347800,-222.777117,0.000000000,0.000000000,-0.992652149,-0.121002938,0,0,0,0,1,-1
652,36.0830671,140.0794219,0,268.134975,28221.902288,44614.347800,-222.777117,0.000000000,0.000000000,-0.999867558,0.016274695,0,0,0,0,1,-1
653,36.0830665,140.0793991,0,278.626486,28219.848959,44614.274675,-222.767529,0.000000000,0.000000000,-0.997167777,-0.075209208,0,0,0,0,1,-1
654,36.083069699999996,140.079373,0,271.012700,28217.497048,44614.622241,-222.759575,0.000000000,0.000000000,-0.999960950,-0.008837360,0,0,0,0,1,-1
655,36.0830698,140.079366,0,276.011571,28216.866539,44614.631326,-222.756852,0.000000000,0.000000000,-0.998624245,-0.052436794,0,0,0,0,1,-1
656,36.0830714,140.0793472,0,264.719851,28215.172695,44614.803457,-222.750575,0.000000000,0.000000000,-0.998938597,0.046061689,0,0,0,0,1,-1
657,36.0830696,140.07932309999998,0,274.044485,28213.002707,44614.596812,-222.739537,0.000000000,0.000000000,-0.999377204,-0.035287462,0,0,0,0,1,-1
658,36.0830702,140.07931259999998,0,269.634566,28212.056781,44614.660371,-222.735803,0.000000000,0.000000000,-0.999994915,0.003189008,0,0,0,0,1,-1
659,36.0830701,140.0792932,0,281.038702,28210.309504,44614.643703,-222.727967,0.000000000,0.000000000,-0.995363771,-0.096181931,0,0,0,0,1,-1
660,36.0830736,140.079271,0,270.000002,28208.308751,44615.025678,-222.721808,0.000000000,0.000000000,-1.000000000,-0.000000017,0,0,0,0,1,-1
661,36.0830736,140.0792643,0,281.232277,28207.705298,44615.023754,-222.719129,0.000000000,0.000000000,-0.995199874,-0.097863222,0,0,0,0,1,-1
662,36.0830775,140.07924,0,271.363138,28205.515260,44615.449510,-222.712443,0.000000000,0.000000000,-0.999929248,-0.011895343,0,0,0,0,1,-1
663,36.0830779,140.07921919999998,0,281.109585,28203.641709,44615.487921,-222.704437,0.000000000,0.000000000,-0.995304085,-0.096797615,0,0,0,0,1,-1
664,36.0830852,140.07917319999999,0,281.990594,28199.495989,44616.284702,-222.691719,0.000000000,0.000000000,-0.994530472,-0.104446830,0,0,0,0,1,-1
665,36.0830875,140.07915979999999,0,274.468578,28198.288261,44616.536057,-222.688149,0.000000000,0.000000000,-0.999239764,-0.038985817,0,0,0,0,1,-1
666,36.0830881,140.07915029999998,0,282.521737,28197.432404,44616.599905,-222.684818,0.000000000,0.000000000,-0.994035669,-0.109055437,0,0,0,0,1,-1
667,36.0830923,140.0791269,0,277.053774,28195.323321,44617.059208,-222.678728,0.000000000,0.000000000,-0.998106040,-0.061516924,0,0,0,0,1,-1
668,36.0830932,140.0791179,0,287.827517,28194.512391,44617.156486,-222.675830,0.000000000,0.000000000,-0.987922687,-0.154947622,0,0,0,0,1,-1
669,36.083103699999995,140.07907749999998,0,279.768085,28190.869908,44618.309943,-222.667843,0.000000000,0.000000000,-0.996369047,-0.085139427,0,0,0,0,1,-1
670,36.0831069,140.07905449999998,0,267.728879,28188.797210,44618.658405,-222.661138,0.000000000,0.000000000,-0.999803605,0.019817972,0,0,0,0,1,-1
671,36.0831064,140.0790389,0,281.295256,28187.392333,44618.598450,-222.654516,0.000000000,0.000000000,-0.995145939,-0.098410164,0,0,0,0,1,-1
672,36.0831105,140.0790135,0,266.824065,28185.103152,44619.046087,-222.647553,0.000000000,0.000000000,-0.999615957,0.027711713,0,0,0,0,1,-1
673,36.0831085,140.0789689,0,265.667689,28181.086848,44618.811376,-222.628178,0.000000000,0.000000000,-0.999285418,0.037797540,0,0,0,0,1,-1
674,36.0831082,140.07896399999998,0,281.337499,28180.645624,44618.776683,-222.625988,0.000000000,0.000000000,-0.995109593,-0.098777008,0,0,0,0,1,-1
675,36.083111699999996,140.0789424,0,266.407006,28178.698914,44619.158837,-222.620079,0.000000000,0.000000000,-0.999508479,0.031349650,0,0,0,0,1,-1
676,36.08311,140.0789089,0,281.584397,28175.682254,44618.960600,-222.605375,0.000000000,0.000000000,-0.994894460,-0.100920831,0,0,0,0,1,-1
677,36.0831155,140.0788757,0,265.984110,28172.690046,44619.561343,-222.596389,0.000000000,0.000000000,-0.999385978,0.035038078,0,0,0,0,1,-1
678,36.083114699999996,140.07886159999998,0,288.788024,28171.420378,44619.468533,-222.590136,0.000000000,0.000000000,-0.986589225,-0.163222854,0,0,0,0,1,-1
679,36.0831249,140.0788245,0,270.443098,28168.075230,44620.589658,-222.583248,0.000000000,0.000000000,-0.999992524,-0.003866750,0,0,0,0,1,-1
680,36.083124999999995,140.07880849999998,0,279.931813,28166.634112,44620.596166,-222.576936,0.000000000,0.000000000,-0.996246383,-0.086562948,0,0,0,0,1,-1
681,36.083127999999995,140.0787873,0,272.214409,28164.723609,44620.922959,-222.570803,0.000000000,0.000000000,-0.999813290,-0.019323161,0,0,0,0,1,-1
682,36.0831283,140.0787777,0,280.549764,28163.858852,44620.953494,-222.567203,0.000000000,0.000000000,-0.995765097,-0.091934061,0,0,0,0,1,-1
683,36.083134199999996,140.0787385,0,280.549764,28160.326098,44621.596903,-222.556138,0.000000000,0.000000000,-0.995765097,-0.091934061,0,0,0,0,1,-1
684,36.083134199999996,140.0787385,0,270.000001,28160.326098,44621.596903,-222.556138,0.000000000,0.000000000,-1.000000000,-0.000000009,0,0,0,0,1,-1
685,36.083134199999996,140.0787363,0,270.000006,28160.127949,44621.596272,-222.555260,0.000000000,0.000000000,-1.000000000,-0.000000052,0,0,0,0,1,-1
686,36.083134199999996,140.0787173,0,280.202961,28158.416664,44621.590826,-222.547675,0.000000000,0.000000000,-0.996038768,-0.088920034,0,0,0,0,1,-1
687,36.0831374,140.0786953,0,265.306513,28156.434035,44621.939583,-222.541380,0.000000000,0.000000000,-0.999161322,0.040946950,0,0,0,0,1,-1
688,36.083135999999996,140.0786742,0,282.874356,28154.534108,44621.778195,-222.531869,0.000000000,0.000000000,-0.993695380,-0.112113743,0,0,0,0,1,-1
689,36.0831389,140.0786585,0,262.728128,28153.119012,44622.095471,-222.527857,0.000000000,0.000000000,-0.997987150,0.063416471,0,0,0,0,1,-1
690,36.0831356,140.07862649999998,0,284.031560,28150.238025,44621.720141,-222.512521,0.000000000,0.000000000,-0.992512550,-0.122142699,0,0,0,0,1,-1
691,36.083143799999995,140.0785859,0,279.300771,28146.578357,44622.618357,-222.502693,0.000000000,0.000000000,-0.996707967,-0.081075453,0,0,0,0,1,-1
692,36.0831447,140.07857909999998,0,266.695185,28145.965576,44622.716270,-222.500679,0.000000000,0.000000000,-0.999584157,0.028835954,0,0,0,0,1,-1
693,36.083143299999996,140.0785491,0,280.448884,28143.264047,44622.552334,-222.487621,0.000000000,0.000000000,-0.995845645,-0.091057410,0,0,0,0,1,-1
694,36.0831464,140.0785283,0,265.677463,28141.389536,44622.890343,-222.481732,0.000000000,0.000000000,-0.999288638,0.037712306,0,0,0,0,1,-1
695,36.0831437,140.0784841,0,264.346722,28137.409510,44622.578096,-222.462000,0.000000000,0.000000000,-0.998783317,0.049314148,0,0,0,0,1,-1
696,36.083141499999996,140.07845659999998,0,278.828582,28134.933434,44622.326114,-222.449321,0.000000000,0.000000000,-0.997033586,-0.076967716,0,0,0,0,1,-1
697,36.083144499999996,140.0784327,0,264.582552,28132.779750,44622.652140,-222.442120,0.000000000,0.000000000,-0.998882691,0.047258544,0,0,0,0,1,-1
698,36.0831424,140.0784053,0,274.245991,28130.312645,44622.411283,-222.429561,0.000000000,0.000000000,-0.999313606,-0.037044783,0,0,0,0,1,-1
699,36.083143,140.07839529999998,0,270.000001,28129.411755,44622.474994,-222.426039,0.000000000,0.000000000,-1.000000000,-0.000000009,0,0,0,0,1,-1
700,36.083143,140.07839049999998,0,285.471079,28128.979431,44622.473619,-222.424125,0.000000000,0.000000000,-0.990899900,-0.134600848,0,0,0,0,1,-1
701,36.0831447,140.07838289999998,0,272.443219,28128.294311,44622.660070,-222.422416,0.000000000,0.000000000,-0.999772714,-0.021319493,0,0,0,0,1,-1
702,36.0831448,140.07837999999998,0,277.544393,28128.033080,44622.670336,-222.421337,0.000000000,0.000000000,-0.997833511,-0.065789697,0,0,0,0,1,-1
703,36.0831483,140.0783473,0,261.418854,28125.086622,44623.049323,-222.411018,0.000000000,0.000000000,-0.997197456,0.074814657,0,0,0,0,1,-1
704,36.0831473,140.0783391,0,284.986743,28124.348424,44622.936018,-222.406972,0.000000000,0.000000000,-0.991459955,-0.130411492,0,0,0,0,1,-1
705,36.083151799999996,140.0783183,0,259.254133,28122.473415,44623.429371,-222.402176,0.000000000,0.000000000,-0.995606310,0.093638000,0,0,0,0,1,-1
706,36.083149299999995,140.078302,0,271.320820,28121.006203,44623.147311,-222.393735,0.000000000,0.000000000,-0.999933573,-0.011526074,0,0,0,0,1,-1
707,36.0831496,140.0782859,0,258.015763,28119.556008,44623.175989,-222.387549,0.000000000,0.000000000,-0.994536265,0.104391658,0,0,0,0,1,-1
708,36.0831455,140.078262,0,275.198652,28117.404852,44622.714223,-222.374835,0.000000000,0.000000000,-0.998971103,-0.045351237,0,0,0,0,1,-1
709,36.083146,140.0782552,0,272.115348,28116.792214,44622.767755,-222.372513,0.000000000,0.000000000,-0.999829621,-0.018458845,0,0,0,0,1,-1
710,36.0831462,140.0782485,0,275.076670,28116.188690,44622.788029,-222.369998,0.000000000,0.000000000,-0.999018813,-0.044287813,0,0,0,0,1,-1
711,36.0831476,140.078229,0,266.659628,28114.431873,44622.937788,-222.363314,0.000000000,0.000000000,-0.999575162,0.029146117,0,0,0,0,1,-1
712,36.0831471,140.0782184,0,280.895073,28113.477335,44622.879276,-222.358701,0.000000000,0.000000000,-0.995483543,-0.094934267,0,0,0,0,1,-1
713,36.0831492,140.0782049,0,267.785596,28112.260674,44623.108422,-222.354952,0.000000000,0.000000000,-0.999813291,0.019323118,0,0,0,0,1,-1
714,36.083149,140.07819849999998,0,286.013248,28111.684313,44623.084399,-222.352246,0.000000000,0.000000000,-0.990251972,-0.139287586,0,0,0,0,1,-1
715,36.0831551,140.07817219999998,0,269.458827,28109.313363,44623.753712,-222.346507,0.000000000,0.000000000,-0.999988848,0.004722608,0,0,0,0,1,-1
