index,lat,lon
0,36.0815398,140.0798531
1,36.0809249,140.0798052
2,36.0808092,140.0798062
3,36.0807156,140.0798314
4,36.0806132,140.0798744
5,36.080502,140.0799845
6,36.0805376,140.0798752
7,36.0805541,140.0795109
