index,lat,lon
0,36.0797707,140.0794701
1,36.0798482,140.079613
2,36.0799182,140.0798614
3,36.0799519,140.079943
4,36.0799959,140.0800174
5,36.0800174,140.0800563
6,36.0803,140.0800724
7,36.0804407,140.0800207
8,36.080502,140.0799845
