label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C1,36.081552,140.079613,0,71.130772,28239.656023,44446.291406,-221.678418,0.000000000,0.000000000,0.163921949,0.986473312,0,0,0,0,0
C1-C102_1,36.08156692592593,140.07966703703704,0,71.130769,28244.517769,44447.963081,-221.711609,0.000000000,0.000000000,0.163921974,0.986473307,0,0,0,0,0
C1-C102_2,36.08158185185185,140.07972107407406,0,71.130765,28249.379513,44449.634759,-221.744804,0.000000000,0.000000000,0.163922009,0.986473302,0,0,0,0,0
C1-C102_3,36.08159677777778,140.0797751111111,0,71.130762,28254.241255,44451.306440,-221.778004,0.000000000,0.000000000,0.163922035,0.986473297,0,0,0,0,0
C1-C102_4,36.08161170370371,140.07982914814815,0,71.130759,28259.102996,44452.978124,-221.811207,0.000000000,0.000000000,0.163922060,0.986473293,0,0,0,0,0
C1-C102_5,36.08162662962963,140.0798831851852,0,71.130755,28263.964734,44454.649810,-221.844415,0.000000000,0.000000000,0.163922095,0.986473287,0,0,0,0,0
C1-C102_6,36.08164155555556,140.0799372222222,0,71.130752,28268.826471,44456.321499,-221.877627,0.000000000,0.000000000,0.163922121,0.986473283,0,0,0,0,0
C1-C102_7,36.08165648148148,140.07999125925926,0,71.130749,28273.688206,44457.993191,-221.910843,0.000000000,0.000000000,0.163922147,0.986473279,0,0,0,0,0
C1-C102_8,36.081671407407406,140.0800452962963,0,71.130745,28278.549939,44459.664885,-221.944063,0.000000000,0.000000000,0.163922181,0.986473273,0,0,0,0,0
C1-C102_9,36.08168633333334,140.08009933333332,0,71.130742,28283.411670,44461.336582,-221.977287,0.000000000,0.000000000,0.163922207,0.986473269,0,0,0,0,0
C1-C102_10,36.08170125925926,140.08015337037037,0,71.130739,28288.273399,44463.008281,-222.010516,0.000000000,0.000000000,0.163922233,0.986473265,0,0,0,0,0
C1-C102_11,36.081716185185186,140.0802074074074,0,71.130735,28293.135127,44464.679984,-222.043748,0.000000000,0.000000000,0.163922267,0.986473259,0,0,0,0,0
C1-C102_12,36.08173111111111,140.08026144444443,0,71.130732,28297.996852,44466.351689,-222.076985,0.000000000,0.000000000,0.163922293,0.986473255,0,0,0,0,0
C1-C102_13,36.081746037037036,140.08031548148148,0,71.130729,28302.858576,44468.023396,-222.110226,0.000000000,0.000000000,0.163922319,0.986473250,0,0,0,0,0
C1-C102_14,36.08176096296297,140.08036951851852,0,71.130725,28307.720298,44469.695106,-222.143471,0.000000000,0.000000000,0.163922353,0.986473245,0,0,0,0,0
C1-C102_15,36.08177588888889,140.08042355555557,0,71.130722,28312.582018,44471.366819,-222.176720,0.000000000,0.000000000,0.163922379,0.986473240,0,0,0,0,0
C1-C102_16,36.081790814814816,140.0804775925926,0,71.130719,28317.443736,44473.038535,-222.209974,0.000000000,0.000000000,0.163922405,0.986473236,0,0,0,0,0
C1-C102_17,36.08180574074074,140.08053162962963,0,71.130715,28322.305452,44474.710253,-222.243231,0.000000000,0.000000000,0.163922439,0.986473230,0,0,0,0,0
C1-C102_18,36.081820666666665,140.08058566666668,0,71.130712,28327.167166,44476.381974,-222.276493,0.000000000,0.000000000,0.163922465,0.986473226,0,0,0,0,0
C1-C102_19,36.0818355925926,140.0806397037037,0,71.130709,28332.028879,44478.053698,-222.309759,0.000000000,0.000000000,0.163922491,0.986473222,0,0,0,0,0
C1-C102_20,36.08185051851852,140.08069374074074,0,71.130705,28336.890589,44479.725424,-222.343029,0.000000000,0.000000000,0.163922525,0.986473216,0,0,0,0,0
C1-C102_21,36.081865444444446,140.0807477777778,0,71.130702,28341.752298,44481.397153,-222.376303,0.000000000,0.000000000,0.163922551,0.986473212,0,0,0,0,0
C1-C102_22,36.08188037037037,140.0808018148148,0,71.130699,28346.614005,44483.068885,-222.409581,0.000000000,0.000000000,0.163922577,0.986473207,0,0,0,0,0
C1-C102_23,36.081895296296295,140.08085585185185,0,71.130695,28351.475710,44484.740619,-222.442864,0.000000000,0.000000000,0.163922611,0.986473202,0,0,0,0,0
C1-C102_24,36.08191022222222,140.0809098888889,0,71.130692,28356.337413,44486.412356,-222.476150,0.000000000,0.000000000,0.163922637,0.986473197,0,0,0,0,0
C1-C102_25,36.08192514814815,140.08096392592594,0,71.130689,28361.199114,44488.084096,-222.509441,0.000000000,0.000000000,0.163922663,0.986473193,0,0,0,0,0
C1-C102_26,36.081940074074076,140.08101796296296,0,71.130686,28366.060814,44489.755838,-222.542736,0.000000000,0.000000000,0.163922689,0.986473189,0,0,0,0,0
C102,36.081955,140.081072,0,71.130686,28370.922511,44491.427583,-222.576035,0.000000000,0.000000000,0.163922689,0.986473189,0,0,0,0,0
