label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C12,36.081318,140.080997,0,96.896043,28364.396133,44420.726168,-222.052621,0.000000000,0.000000000,-0.060143011,0.998189771,0,0,0,0,0
C12-C20_1,36.081312583333336,140.08105241666667,0,96.896042,28369.389440,44420.141153,-222.070716,0.000000000,0.000000000,-0.060143002,0.998189771,0,0,0,0,0
C12-C20_2,36.08130716666667,140.08110783333333,0,96.896042,28374.382748,44419.556140,-222.088815,0.000000000,0.000000000,-0.060143002,0.998189771,0,0,0,0,0
C12-C20_3,36.08130175,140.08116325,0,96.896041,28379.376056,44418.971131,-222.106918,0.000000000,0.000000000,-0.060142993,0.998189772,0,0,0,0,0
C12-C20_4,36.081296333333334,140.08121866666667,0,96.896041,28384.369364,44418.386124,-222.125025,0.000000000,0.000000000,-0.060142993,0.998189772,0,0,0,0,0
C12-C20_5,36.08129091666667,140.08127408333334,0,96.896040,28389.362674,44417.801120,-222.143136,0.000000000,0.000000000,-0.060142985,0.998189772,0,0,0,0,0
C12-C20_6,36.0812855,140.08132949999998,0,96.896040,28394.355984,44417.216119,-222.161251,0.000000000,0.000000000,-0.060142985,0.998189772,0,0,0,0,0
C12-C20_7,36.08128008333333,140.08138491666665,0,96.896039,28399.349295,44416.631121,-222.179370,0.000000000,0.000000000,-0.060142976,0.998189773,0,0,0,0,0
C12-C20_8,36.081274666666665,140.08144033333332,0,96.896039,28404.342606,44416.046125,-222.197493,0.000000000,0.000000000,-0.060142976,0.998189773,0,0,0,0,0
C12-C20_9,36.08126925,140.08149575,0,96.896038,28409.335918,44415.461133,-222.215620,0.000000000,0.000000000,-0.060142967,0.998189773,0,0,0,0,0
C12-C20_10,36.08126383333333,140.08155116666666,0,96.896038,28414.329231,44414.876143,-222.233750,0.000000000,0.000000000,-0.060142967,0.998189773,0,0,0,0,0
C12-C20_11,36.081258416666664,140.08160658333333,0,96.896037,28419.322544,44414.291156,-222.251885,0.000000000,0.000000000,-0.060142958,0.998189774,0,0,0,0,0
C20,36.081253,140.081662,0,96.896037,28424.315858,44413.706172,-222.270024,0.000000000,0.000000000,-0.060142958,0.998189774,0,0,0,0,0
