label,latitude,longitude,altitude,heading_deg,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1038,36.0812288,140.0803301,0,163.110301,28304.360637,44410.636418,-221.715725,0.000000000,0.000000000,-0.595596270,0.803283937,2,2,0,0,1,-1,355.755517765498,-197.625492005129,,,,,,,,,,,,,,,,
1039,36.0811926,140.0803437,0,152.393027,28305.598561,44406.623685,-221.693181,0.000000000,0.000000000,-0.517974959,0.855395781,2,2,0,0,1,-1,356.979034616976,-201.65525757148,,,,,,,,,,,,,,,,
1040,36.0811603,140.0803646,0,142.849794,28307.492598,44403.045789,-221.676585,0.000000000,0.000000000,-0.445024355,0.895518466,2,2,0,0,1,-1,358.859292133863,-205.2508771242,,,,,,,,,,,,,,,,
1041,36.0811331,140.0803901,0,140.357090,28309.799130,44400.035101,-221.665783,0.000000000,0.000000000,-0.425440440,0.904986427,2,2,0,0,1,-1,361.153386231663,-208.278767274358,,,,,,,,,,,,,,,,
1042,36.0811053,140.0804186,0,130.763031,28312.376089,44396.958704,-221.655723,0.000000000,0.000000000,-0.348269648,0.937394395,2,2,0,0,1,-1,363.71737375469,-211.373449118191,,,,,,,,,,,,,,,,
1043,36.0810821,140.0804519,0,130.123212,28315.383735,44394.394094,-221.651150,0.000000000,0.000000000,-0.343030329,0.939324328,2,2,0,0,1,-1,366.713190752453,-213.956061304719,,,,,,,,,,,,,,,,
1044,36.0810601,140.0804842,0,126.688512,28318.300883,44391.962346,-221.647105,0.000000000,0.000000000,-0.314725711,0.949182663,2,2,0,0,1,-1,369.61904327855,-216.405090102316,,,,,,,,,,,,,,,,
1045,36.0810377,140.0805214,0,135.820945,28321.659519,44389.487629,-221.644720,0.000000000,0.000000000,-0.389292318,0.921114266,2,2,0,0,1,-1,372.965721726295,-218.898646695959,,,,,,,,,,,,,,,,
1046,36.0810125,140.0805517,0,132.039643,28324.397679,44386.700243,-221.637403,0.000000000,0.000000000,-0.358690901,0.933456393,2,2,0,0,1,-1,375.691645303946,-221.703897863511,,,,,,,,,,,,,,,,
1047,36.0809894,140.0805834,0,134.121830,28327.261184,44384.146272,-221.632274,0.000000000,0.000000000,-0.375592133,0.926785061,2,2,0,0,1,-1,378.543519143463,-224.275378100829,,,,,,,,,,,,,,,,
1048,36.0809633,140.0806167,0,137.259328,28330.269880,44381.259892,-221.625471,0.000000000,0.000000000,-0.400823411,0.916155332,2,2,0,0,1,-1,381.539336143783,-227.180816810475,,,,,,,,,,,,,,,,
1049,36.0809375,140.0806462,0,145.138219,28332.936203,44378.405704,-221.617376,0.000000000,0.000000000,-0.462818179,0.886453232,2,2,0,0,1,-1,384.193288138476,-230.052859673284,,,,,,,,,,,,,,,,
1050,36.0809078,140.0806718,0,154.507903,28335.252654,44375.117658,-221.604703,0.000000000,0.000000000,-0.533672842,0.845691018,2,2,0,0,1,-1,386.496378685745,-233.359048549723,,,,,,,,,,,,,,,,
1051,36.0808739,140.0806918,0,165.481937,28337.066221,44371.361978,-221.586536,0.000000000,0.000000000,-0.612092636,0.790786067,2,2,0,0,1,-1,388.295668172762,-237.13277928742,,,,,,,,,,,,,,,,
1052,36.0808352,140.0807042,0,165.001580,28338.196978,44367.071510,-221.561609,0.000000000,0.000000000,-0.608772368,0.793344947,2,2,0,0,1,-1,389.411227656196,-241.440843581633,,,,,,,,,,,,,,,,
1053,36.0807987,140.0807163,0,186.709087,28339.299926,44363.025062,-221.538265,0.000000000,0.000000000,-0.747271119,0.664519281,2,2,0,0,1,-1,390.499797798897,-245.504004995612,,,,,,,,,,,,,,,,
1054,36.0807616,140.0807109,0,239.262511,28338.826859,44358.906991,-221.507429,0.000000000,0.000000000,-0.964240125,0.265030153,2,2,0,0,1,-1,390.013989635024,-249.633958104056,,,,,,,,,,,,,,,,
1055,36.0807418,140.0806697,0,260.042197,28335.123067,44356.698153,-221.475580,0.000000000,0.000000000,-0.996226725,0.086788900,2,2,0,0,1,-1,386.307453287831,-251.838084021418,,,,,,,,,,,,,,,,
1056,36.0807355,140.0806253,0,245.696913,28331.126204,44355.986316,-221.452879,0.000000000,0.000000000,-0.977594267,0.210498095,2,2,0,0,1,-1,382.31303062159,-252.539396813702,,,,,,,,,,,,,,,,
1057,36.0807205,140.0805842,0,247.290186,28327.429693,44354.310104,-221.424783,0.000000000,0.000000000,-0.980426432,0.196885785,2,2,0,0,1,-1,378.615490723865,-254.20918917534,,,,,,,,,,,,,,,,
1058,36.0807067,140.0805434,0,249.146229,28323.759772,44352.767129,-221.397738,0.000000000,0.000000000,-0.983486656,0.180980657,2,2,0,0,1,-1,374.944940164315,-255.745398148047,,,,,,,,,,,,,,,,
1059,36.0806934,140.0805002,0,252.849475,28319.873501,44351.278943,-221.370118,0.000000000,0.000000000,-0.988820851,0.149108433,2,2,0,0,1,-1,371.058474868676,-257.225947375498,,,,,,,,,,,,,,,,
1060,36.0806828,140.0804577,0,252.198286,28316.049310,44350.090544,-221.344868,0.000000000,0.000000000,-0.987957552,0.154725164,2,2,0,0,1,-1,367.23498470397,-258.40593397825,,,,,,,,,,,,,,,,
1061,36.0806712,140.080413,0,254.608567,28312.027322,44348.790556,-221.317964,0.000000000,0.000000000,-0.990993214,0.133912098,2,2,0,0,1,-1,363.213572696996,-259.697240071513,,,,,,,,,,,,,,,,
1062,36.0806617,140.0803703,0,244.096305,28308.184721,44347.724156,-221.293488,0.000000000,0.000000000,-0.974558774,0.224132095,2,2,0,0,1,-1,359.372089638468,-260.754775233752,,,,,,,,,,,,,,,,
1063,36.080646,140.0803303,0,222.942536,28304.587531,44345.970601,-221.265309,0.000000000,0.000000000,-0.916859999,0.399208895,2,2,0,0,1,-1,355.773510659319,-262.502491239066,,,,,,,,,,,,,,,,
1064,36.0806427,140.0803265,0,167.347055,28304.246446,44345.603348,-221.261235,0.000000000,0.000000000,-0.624882006,0.780719206,2,2,0,0,1,-1,355.431645656249,-262.869845559021,,,,,,,,,,,,,,,,
1065,36.0806409,140.080327,0,71.352769,28304.292126,44345.403769,-221.260046,0.000000000,0.000000000,0.162010558,0.986789025,2,2,0,0,1,-1,355.476627893361,-263.070220642418,,,,,,,,,,,,,,,,
1066,36.0806526,140.0803699,0,62.737981,28308.151954,44346.714330,-221.286299,0.000000000,0.000000000,0.235668121,0.971833595,2,2,0,0,1,-1,359.336103848267,-261.767782599945,,,,,,,,,,,,,,,,
1067,36.0806693,140.08041,0,73.686725,28311.757792,44348.578873,-221.315292,0.000000000,0.000000000,0.141879812,0.989883892,2,2,0,0,1,-1,362.943679274327,-259.908747104119,,,,,,,,,,,,,,,,
1068,36.0806794,140.0804527,0,69.925384,28315.600177,44349.711849,-221.340234,0.000000000,0.000000000,0.174289396,0.984694474,2,2,0,0,1,-1,366.785162332854,-258.784420246624,,,,,,,,,,,,,,,,
1069,36.0806921,140.0804957,0,69.620642,28319.468651,44351.133401,-221.367307,0.000000000,0.000000000,0.176907449,0.984227491,2,2,0,0,1,-1,370.653634734672,-257.370662713638,,,,,,,,,,,,,,,,
1070,36.0807051,140.080539,0,72.047788,28323.364036,44352.588329,-221.394735,0.000000000,0.000000000,0.156022557,0.987753492,2,2,0,0,1,-1,374.549096477222,-255.923509333816,,,,,,,,,,,,,,,,
1071,36.0807167,140.0805833,0,79.028260,28327.349993,44353.888207,-221.421486,0.000000000,0.000000000,0.095600270,0.995419805,2,2,0,0,1,-1,378.534522696552,-254.632203240552,,,,,,,,,,,,,,,,
1072,36.0807235,140.0806267,0,71.300874,28331.256607,44354.655233,-221.444170,0.000000000,0.000000000,0.162457428,0.986715554,2,2,0,0,1,-1,382.438980886014,-253.875230703012,,,,,,,,,,,,,,,,
